id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,full_country_name
26455,VAPO,medium_airport,Pune Airport / Lohagaon Air Force Station,18.5821,73.919701,1942.0,AS,IN,IN-MM,Pune,yes,VAPO,PNQ,,,https://en.wikipedia.org/wiki/Pune_Airport,"Lohegaon Airport, Lohegaon Air Force Station",India
26456,VAPR,medium_airport,Porbandar Airport,21.649524,69.656405,23.0,AS,IN,IN-GJ,Porbandar,yes,VAPR,PBD,,http://www.airportsindia.org.in/allAirports/porbander.jsp,https://en.wikipedia.org/wiki/Porbandar_Airport,,India
26457,VARG,medium_airport,Ratnagiri Airport,17.013599,73.327797,305.0,AS,IN,IN-MM,,no,VARG,RTC,,,https://en.wikipedia.org/wiki/Ratnagiri_Airport,,India
26458,VARK,medium_airport,Rajkot Airport,22.3092002869,70.77950286869999,441.0,AS,IN,IN-GJ,Rajkot,yes,VARK,RAJ,,http://www.airportsindia.org.in/allAirports/rajkot.jsp,https://en.wikipedia.org/wiki/Rajkot_Airport,,India
26459,VARP,medium_airport,Swami Vivekananda Airport,21.180401,81.7388,1041.0,AS,IN,IN-CT,Raipur,yes,VERP,RPR,,http://aai.aero/allAirports/raipur_generalinfo.jsp,https://en.wikipedia.org/wiki/Swami_Vivekananda_Airport,"VARP, Mana Airport, Raipur Airport",India
327452,VASD,medium_airport,Shirdi Airport,19.688752,74.377354,1926.0,AS,IN,IN-MM,Kakadi,yes,VASD,SAG,,,https://en.wikipedia.org/wiki/Shirdi_Airport,"Ahmednagar, Saibaba",India
26460,VASL,medium_airport,Solapur Airport,17.6280002594,75.93479919430001,1584.0,AS,IN,IN-MM,Solapur,no,VASL,SSE,,,https://en.wikipedia.org/wiki/Solapur_Airport,Sholapur,India
26461,VASU,medium_airport,Surat Airport,21.1141,72.741798,16.0,AS,IN,IN-GJ,Surat,yes,VASU,STV,,https://suratinternationalairport.com/,https://en.wikipedia.org/wiki/Surat_Airport,,India
26462,VAUD,medium_airport,Maharana Pratap Airport,24.6177005768,73.89610290530001,1684.0,AS,IN,IN-RJ,Udaipur,yes,VAUD,UDR,,http://www.airportsindia.org.in/allAirports/udaipur_airpo_gi.jsp,https://en.wikipedia.org/wiki/Udaipur_Airport,Dabok Airport,India
26463,VCBI,large_airport,Bandaranaike International Colombo Airport,7.180759906768799,79.88410186767578,30.0,AS,LK,LK-1,Colombo,yes,VCBI,CMB,,http://www.airport.lk/,https://en.wikipedia.org/wiki/Bandaranaike_International_Airport,"RAF Negombo, Katunayake International Airport",Sri Lanka
26464,VCCA,medium_airport,Anuradhapura Airport,8.301542,80.42848,324.0,AS,LK,LK-7,Anuradhapura,no,VCCA,ACJ,,,https://en.wikipedia.org/wiki/Anuradhapura_Airport,SLAF Anuradhapura,Sri Lanka
26465,VCCB,medium_airport,Batticaloa Airport,7.70576,81.678802,20.0,AS,LK,LK-5,Batticaloa,yes,VCCB,BTC,,,https://en.wikipedia.org/wiki/Batticaloa_Airport,,Sri Lanka
26466,VCCC,medium_airport,Colombo Ratmalana Airport,6.821990013122559,79.88619995117188,22.0,AS,LK,LK-1,Colombo,yes,VCCC,RML,,,https://en.wikipedia.org/wiki/Ratmalana_Airport,,Sri Lanka
26467,VCCG,medium_airport,Ampara Airport,7.336745,81.623869,150.0,AS,LK,LK-5,Ampara,no,VCCG,ADP,,,https://en.wikipedia.org/wiki/Amparai_Airport,"GOY, Gal Oya Airport",Sri Lanka
31927,VCCH,medium_airport,Hingurakgoda Air Force Base,8.04981,80.9814,170.0,AS,LK,LK-7,Polonnaruwa Town,no,VCCH,HIM,,http://www.airforce.lk/pages.php?pages=hingurakgoda,https://en.wikipedia.org/wiki/Hingurakgoda_Airport,"MNH, Minneriya Airport",Sri Lanka
26468,VCCJ,medium_airport,Jaffna International Airport,9.79233,80.070099,33.0,AS,LK,LK-4,Jaffna,yes,VCCJ,JAF,,,https://en.wikipedia.org/wiki/Jaffna_International_Airport,"SLAF Palaly, Kankesanturai",Sri Lanka
26469,VCCK,medium_airport,Koggala Airport,5.993680000305176,80.32029724121094,10.0,AS,LK,LK-3,Galle,yes,VCCK,KCT,,,https://en.wikipedia.org/wiki/Koggala_Airport,SLAF Koggala,Sri Lanka
26471,VCCT,medium_airport,China Bay Airport,8.5385103225708,81.18190002441406,6.0,AS,LK,LK-5,Trincomalee,yes,VCCT,TRR,,,https://en.wikipedia.org/wiki/China_Bay_Airport,"SLAF China Bay, RAF China Bay, Trincomalee Airport",Sri Lanka
309579,VCRI,large_airport,Mattala Rajapaksa International Airport,6.284467,81.124128,157.0,AS,LK,LK-3,Mattala,yes,VCRI,HRI,VCRI,http://www.mria.lk/,https://en.wikipedia.org/wiki/Mattala_Rajapaksa_International_Airport,Hambantota International Airport,Sri Lanka
26473,VDBG,medium_airport,Battambang Airport,13.0956,103.223999,59.0,AS,KH,KH-2,Battambang,yes,VDBG,BBM,,,https://en.wikipedia.org/wiki/Battambang_Airport,,Cambodia
26474,VDKH,medium_airport,Kampong Chhnang Airport,12.255032,104.564657,56.0,AS,KH,KH-4,Kampong Chhnang,no,VDKH,KZC,,,https://en.wikipedia.org/wiki/Kampong_Chhnang_Airport,,Cambodia
26475,VDPP,large_airport,Phnom Penh International Airport,11.5466,104.844002,40.0,AS,KH,KH-12,Phnom Penh (Pou Senchey),yes,VDPP,PNH,,http://www.cambodia-airports.com/phnompenh/en/,https://en.wikipedia.org/wiki/Phnom_Penh_International_Airport,Pochentong International Airport,Cambodia
35306,VDRK,medium_airport,Ratanakiri Airport,13.729999542236328,106.98699951171876,,AS,KH,KH-16,Ratanakiri,no,VDRK,RBE,,,https://en.wikipedia.org/wiki/Ratanankiri_Airport,,Cambodia
3312,VE44,medium_airport,Hashimara Air Force Station,26.698299,89.369102,340.0,AS,IN,IN-WB,Jalpaiguri,no,VEHX,,VE44,,https://en.wikipedia.org/wiki/Hasimara_Air_Force_Station,,India
3319,VE89,medium_airport,Darbhanga Airport,26.192801,85.916901,156.0,AS,IN,IN-BR,Darbhanga,yes,VEDH,DBR,VEDH,,https://en.wikipedia.org/wiki/Darbhanga_Airport,,India
26488,VEAN,medium_airport,Along Airport,28.17530059814453,94.802001953125,900.0,AS,IN,IN-AR,,no,VEAN,IXV,,,https://en.wikipedia.org/wiki/Along_Airport,,India
26489,VEAT,medium_airport,Agartala - Maharaja Bir Bikram Airport,23.886999,91.240402,46.0,AS,IN,IN-TR,Agartala,yes,VEAT,IXA,,,https://en.wikipedia.org/wiki/Agartala_Airport,"Singerbhil Airport, Agartala Air Force Station",India
26491,VEBD,medium_airport,Bagdogra Airport,26.68120002746582,88.32859802246094,412.0,AS,IN,IN-WB,Siliguri,yes,VEBD,IXB,,http://aai.aero/allAirports/bagdogra_generalinfo.jsp,https://en.wikipedia.org/wiki/Bagdogra_Airport,Bagdogra Air Force Station,India
26492,VEBI,medium_airport,Shillong Airport,25.70359992980957,91.97869873046876,2910.0,AS,IN,IN-ML,Shillong,yes,VEBI,SHL,,,https://en.wikipedia.org/wiki/Shillong_Airport,"Barapani Airport, Barapani Air Force Station, Umroi Airport",India
26494,VEBS,medium_airport,Biju Patnaik Airport,20.2444000244,85.8178024292,138.0,AS,IN,IN-OR,Bhubaneswar,yes,VEBS,BBI,,http://aai.aero/allAirports/bhubaneshwar_generalinfo.jsp,https://en.wikipedia.org/wiki/Biju_Patnaik_Airport,,India
26496,VECC,large_airport,Netaji Subhash Chandra Bose International Airport,22.654699325561523,88.44670104980469,16.0,AS,IN,IN-WB,Kolkata,yes,VECC,CCU,,,https://en.wikipedia.org/wiki/Netaji_Subhash_Chandra_Bose_International_Airport,"Calcutta, Kolkatta, Dum Dum Air Force Station",India
26498,VEDB,medium_airport,Dhanbad Airport,23.834,86.425301,847.0,AS,IN,IN-BR,,no,VEDB,DBD,,,https://en.wikipedia.org/wiki/Dhanbad_Airport,,India
317982,VEDG,medium_airport,Kazi Nazrul Islam Airport,23.6225,87.243,300.0,AS,IN,IN-WB,Durgapur,yes,VEDG,RDP,,,https://en.wikipedia.org/wiki/Kazi_Nazrul_Islam_Airport,"Andal Airport, Durgapur Airport",India
26500,VEGK,medium_airport,Gorakhpur Airport,26.7397003174,83.4496994019,259.0,AS,IN,IN-UP,Gorakhpur,yes,VEGK,GOP,,http://www.aai.aero/allAirports/gorakhpur.jsp,https://en.wikipedia.org/wiki/Gorakhpur_Airport,Gorakhpur Air Force Station,India
26501,VEGT,medium_airport,Lokpriya Gopinath Bordoloi International Airport,26.10610008239746,91.58589935302734,162.0,AS,IN,IN-AS,Guwahati,yes,VEGT,GAU,,http://aai.aero/guwahati/index.jsp,https://en.wikipedia.org/wiki/Lokpriya_Gopinath_Bordoloi_International_Airport,"Borjhar Airport, Mountain Shadow Air Force Station",India
26502,VEGY,medium_airport,Gaya Airport,24.744301,84.951202,380.0,AS,IN,IN-BR,Gaya,yes,VEGY,GAY,,,https://en.wikipedia.org/wiki/Gaya_Airport,,India
26504,VEIM,medium_airport,Imphal Airport,24.7600002289,93.896697998,2540.0,AS,IN,IN-MN,Imphal,yes,VEIM,IMF,,http://www.aai.aero/allAirports/imphal_gen.jsp,https://en.wikipedia.org/wiki/Imphal_Airport,,India
26506,VEJS,medium_airport,Sonari Airport,22.813786,86.169739,475.0,AS,IN,IN-JH,Jamshedpur,no,VEJS,IXW,,,https://en.wikipedia.org/wiki/Sonari_Airport,,India
26507,VEJT,medium_airport,Jorhat Airport,26.7315006256,94.1754989624,311.0,AS,IN,IN-AS,Jorhat,yes,VEJT,JRH,,http://aai.aero/allAirports/jorhat_airpo_gi.jsp,https://en.wikipedia.org/wiki/Jorhat_Airport,"Rowriah Airport, Jorhat Air Force Station",India
26508,VEKR,medium_airport,Kailashahar Airport,24.308657,92.00768,79.0,AS,IN,IN-TR,Kailashahar,no,VEKR,IXH,,,https://en.wikipedia.org/wiki/Kailashahar_Airport,,India
26509,VEKU,medium_airport,Silchar Airport,24.9129009247,92.9786987305,352.0,AS,IN,IN-AS,Silchar,yes,VEKU,IXS,,http://aai.aero/allAirports/silchar_general.jsp,https://en.wikipedia.org/wiki/Silchar_Airport,Kumbhigram Air Force Station,India
26510,VELP,medium_airport,Lengpui Airport,23.840599,92.619698,1398.0,AS,IN,IN-MZ,Aizawl (Lengpui),yes,VELP,AJL,,http://www.aai.aero/allAirports/lengpui.jsp,https://en.wikipedia.org/wiki/Lengpui_Airport,,India
26511,VELR,medium_airport,Lilabari North Lakhimpur Airport,27.2955,94.097603,330.0,AS,IN,IN-AS,Lilabari,yes,VELR,IXI,,,https://en.wikipedia.org/wiki/Lilabari_Airport,,India
26512,VEMN,medium_airport,Dibrugarh Airport,27.4839000702,95.0168991089,362.0,AS,IN,IN-AS,Dibrugarh,yes,VEMN,DIB,,,https://en.wikipedia.org/wiki/Dibrugarh_Airport,Mohanbari Air Force Station,India
26513,VEMR,medium_airport,Dimapur Airport,25.8838996887,93.7711029053,487.0,AS,IN,IN-NL,Dimapur,yes,VEMR,DMU,,,https://en.wikipedia.org/wiki/Dimapur_Airport,,India
26514,VEMZ,medium_airport,Muzaffarpur Airport,26.119101,85.313698,174.0,AS,IN,IN-BR,Muzaffarpur,no,VEMZ,MZU,,,https://en.wikipedia.org/wiki/Muzaffarpur_Airport,,India
26516,VEPH,medium_airport,Panagarh Air Force Station,23.4743003845,87.4274978638,240.0,AS,IN,IN-WB,,no,VEPH,,,,https://en.wikipedia.org/wiki/Panagarh_Airport,,India
26517,VEPT,medium_airport,Jay Prakash Narayan Airport,25.591299,85.087997,170.0,AS,IN,IN-BR,Patna,yes,VEPT,PAT,,http://airportsindia.org.in/allAirports/patna_techinfo.jsp,https://en.wikipedia.org/wiki/Jay_Prakash_Narayan_Airport,Lok Nayah Jayprakash,India
26519,VERC,medium_airport,Birsa Munda Airport,23.314300537100003,85.3217010498,2148.0,AS,IN,IN-JH,Ranchi,yes,VERC,IXR,,http://airportsindia.org.in/allAirports/ranchi.jsp,https://en.wikipedia.org/wiki/Birsa_Munda_Airport,,India
26520,VERK,medium_airport,Rourkela Airport,22.256571,84.815193,659.0,AS,IN,IN-OR,Rourkela,no,VERK,RRK,,,https://en.wikipedia.org/wiki/Rourkela_Airport,,India
26521,VETZ,medium_airport,Tezpur Airport,26.7091007232666,92.78469848632812,240.0,AS,IN,IN-AS,,yes,VETZ,TEZ,,,https://en.wikipedia.org/wiki/Tezpur_Airport,"Salonibari Airport, Tezpur Air Force Station",India
26523,VEVZ,medium_airport,Visakhapatnam Airport,17.723506,83.227729,15.0,AS,IN,IN-AP,Visakhapatnam,yes,VOVZ,VTZ,,http://www.vizagairport.in/,https://en.wikipedia.org/wiki/Visakhapatnam_Airport,"VEVZ, Visakhapatnam, Vizag",India
26524,VEZO,medium_airport,Ziro Airport,27.588301,93.828102,5403.0,AS,IN,IN-AR,Ziro,no,VEZO,ZER,,,https://en.wikipedia.org/wiki/Zero_Airport,,India
26525,VGBR,medium_airport,Barisal Airport,22.801000595092773,90.30120086669922,23.0,AS,BD,BD-1,Barisal,yes,VGBR,BZL,,,https://en.wikipedia.org/wiki/Barisal_Airport,,Bangladesh
26526,VGCB,medium_airport,Cox's Bazar Airport,21.45219993591309,91.96389770507812,12.0,AS,BD,BD-2,Cox's Bazar,yes,VGCB,CXB,,,https://en.wikipedia.org/wiki/Cox's_Bazar_Airport,,Bangladesh
26527,VGEG,medium_airport,Shah Amanat International Airport,22.249599,91.813301,12.0,AS,BD,BD-2,Chattogram (Chittagong),yes,VGEG,CGP,,,https://en.wikipedia.org/wiki/Shah_Amanat_International_Airport,M.A. Hannan International Airport,Bangladesh
26528,VGIS,medium_airport,Ishurdi Airport,24.15250015258789,89.04940032958984,45.0,AS,BD,BD-5,Ishurdi,no,VGIS,IRD,,,,,Bangladesh
26529,VGJR,medium_airport,Jessore Airport,23.1838,89.160797,20.0,AS,BD,BD-4,Jashore (Jessore),yes,VGJR,JSR,,,https://en.wikipedia.org/wiki/Jessore_Airport,,Bangladesh
26530,VGRJ,medium_airport,Shah Mokhdum Airport,24.43720054626465,88.61650085449219,64.0,AS,BD,BD-5,Rajshahi,yes,VGRJ,RJH,,,https://en.wikipedia.org/wiki/Shah_Makhdum_Airport,,Bangladesh
26531,VGSD,medium_airport,Saidpur Airport,25.75919914245605,88.90889739990234,125.0,AS,BD,BD-5,Saidpur,yes,VGSD,SPD,,,https://en.wikipedia.org/wiki/Saidpur_Airport,,Bangladesh
26532,VGSY,medium_airport,Osmany International Airport,24.963832,91.864843,50.0,AS,BD,BD-6,Sylhet,yes,VGSY,ZYL,,,https://en.wikipedia.org/wiki/Osmani_International_Airport,,Bangladesh
26534,VGZR,large_airport,Hazrat Shahjalal International Airport,23.843347,90.397783,30.0,AS,BD,BD-3,Dhaka,yes,VGHS,DAC,,,https://en.wikipedia.org/wiki/Shahjalal_International_Airport,"VGZR, Zia International Airport, Dacca International Airport, Hazrat Shahjalal International Airport",Bangladesh
26535,VHHH,large_airport,Hong Kong International Airport,22.308901,113.915001,28.0,AS,HK,HK-NT,Hong Kong,yes,VHHH,HKG,,http://www.hongkongairport.com/,https://en.wikipedia.org/wiki/Hong_Kong_International_Airport,"Chek Lap Kok Airport, 赤鱲角機場",Hong Kong
26536,VHSK,medium_airport,Shek Kong Air Base,22.4366,114.080002,50.0,AS,HK,HK-NT,Islands,no,VHSK,,,,https://en.wikipedia.org/wiki/Shek_Kong_Airfield,"Yuen Long Airport, RAF Sek Kong, 石崗機場",Hong Kong
26537,VIAG,medium_airport,Agra Airport / Agra Air Force Station,27.157683,77.960942,551.0,AS,IN,IN-UP,Agra,yes,VIAG,AGR,,,https://en.wikipedia.org/wiki/Agra_Airport,"Kheria Airport, Pandit Deen Dayal Upadhyay Airport, RAF Agra",India
26538,VIAL,medium_airport,Prayagraj Airport,25.4401,81.733902,322.0,AS,IN,IN-UP,Allahabad,yes,VEAB,IXD,VEAB,https://www.aai.aero/en/node/75695,https://en.wikipedia.org/wiki/Prayagraj_Airport,"VIAL, Allahabad Bamrauli Airport, Bamrauli Air Force Station",India
26539,VIAM,medium_airport,Ambala Air Force Station,30.368099,76.816704,909.0,AS,IN,IN-HR,Ambala,no,VIAM,,VI18,,https://en.wikipedia.org/wiki/Halwara_Air_Force_Base,,India
26540,VIAR,medium_airport,Sri Guru Ram Dass Jee International Airport,31.7096,74.797302,756.0,AS,IN,IN-PB,Amritsar,yes,VIAR,ATQ,,http://www.aai.aero/allAirports/amritsar_generalinfo.jsp,https://en.wikipedia.org/wiki/Sri_Guru_Ram_Dass_Jee_International_Airport,Amritsar Air Force Station,India
26543,VIBK,medium_airport,Nal Airport,28.070601,73.207199,750.0,AS,IN,IN-RJ,Bikaner,no,VIBK,BKB,,,https://en.wikipedia.org/wiki/Bikaner_Airport,Nal Air Force Station,India
26545,VIBN,medium_airport,Lal Bahadur Shastri Airport,25.452129,82.861805,266.0,AS,IN,IN-UP,Varanasi,yes,VEBN,VNS,,https://www.aai.aero/en/airports/varanasi,https://en.wikipedia.org/wiki/Lal_Bahadur_Shastri_Airport,"VIBN, Babatpur Airport, Varanasi Airport",India
26546,VIBR,medium_airport,Kullu Manali Airport,31.876699,77.154404,3573.0,AS,IN,IN-HP,Bhuntar,no,VIBR,KUU,,,https://en.wikipedia.org/wiki/Kullu%E2%80%93Manali_Airport,,India
26547,VIBT,medium_airport,Bhatinda Air Force Station,30.2701,74.755798,662.0,AS,IN,IN-PB,,no,VIBT,BUP,,,https://en.wikipedia.org/wiki/Bathinda_Airport,,India
26549,VIBY,medium_airport,Bareilly Air Force Station,28.4221,79.450798,580.0,AS,IN,IN-UP,Bareilly,yes,VIBY,BEK,,,https://en.wikipedia.org/wiki/Trishul_Air-base,Trishul Air Base,India
26550,VICG,medium_airport,Chandigarh International Airport,30.6735,76.788498,1012.0,AS,IN,IN-CH,Chandigarh,yes,VICG,IXC,,,https://en.wikipedia.org/wiki/Chandigarh_Airport,Chandigarh Air Force Station,India
26551,VICX,medium_airport,Kanpur Airport,26.404301,80.410103,410.0,AS,IN,IN-UP,Kanpur,yes,VEKA,KNU,VEKA,,https://en.wikipedia.org/wiki/Kanpur_Airport,"VECX (IAF Stn), VICX, Ganesh Shankar Vidyarthi Airport, Chakeri Air Force Station",India
26552,VIDD,medium_airport,Safdarjung Airport,28.585453,77.203563,705.0,AS,IN,IN-DL,New Delhi,no,VIDD,,,,https://en.wikipedia.org/wiki/Safdarjung_Airport,,India
26554,VIDN,medium_airport,Dehradun Jolly Grant Airport,30.189243,78.176651,1831.0,AS,IN,IN-UT,Dehradun (Jauligrant),yes,VIDN,DED,,http://aai.aero/allAirports/dehradun_generalinfo.jsp,https://en.wikipedia.org/wiki/Jolly_Grant_Airport,"Jauligrant, Jolly Grant",India
26555,VIDP,large_airport,Indira Gandhi International Airport,28.55563,77.09519,777.0,AS,IN,IN-DL,New Delhi,yes,VIDP,DEL,,http://www.newdelhiairport.in/,https://en.wikipedia.org/wiki/Indira_Gandhi_International_Airport,Palam Air Force Station,India
26557,VIGG,medium_airport,Kangra Airport,32.164902,76.263018,2525.0,AS,IN,IN-HP,Kangra,yes,VIGG,DHM,,https://www.aai.aero/en/airports/kangra-gaggal,https://en.wikipedia.org/wiki/Kangra_Airport,"Dharamshala, Gaggal",India
26558,VIGR,medium_airport,Gwalior Airport,26.29330062866211,78.22779846191406,617.0,AS,IN,IN-MP,Gwalior,yes,VIGR,GWL,,,https://en.wikipedia.org/wiki/Gwalior_Airport,Maharajpur Air Force Station,India
26559,VIHR,medium_airport,Hisar Airport,29.179399,75.755302,700.0,AS,IN,IN-HR,Hisar,yes,VIHR,HSS,,,https://en.wikipedia.org/wiki/Hisar_Airport,Maharaja Agrasen Intl,India
26562,VIJO,medium_airport,Jodhpur Airport,26.251100540161133,73.04889678955078,717.0,AS,IN,IN-RJ,Jodhpur,yes,VIJO,JDH,,,https://en.wikipedia.org/wiki/Jodhpur_Airport,Jodhpur Air Force Station,India
26563,VIJP,medium_airport,Jaipur International Airport,26.8242,75.812202,1263.0,AS,IN,IN-RJ,Jaipur,yes,VIJP,JAI,,https://www.jaipurairport.com/,https://en.wikipedia.org/wiki/Jaipur_International_Airport,,India
26564,VIJR,medium_airport,Jaisalmer Airport,26.8887,70.864998,751.0,AS,IN,IN-RJ,,yes,VIJR,JSA,,,https://en.wikipedia.org/wiki/Jaisalmer_Airport,Jaisalmer Air Force Station,India
26565,VIJU,medium_airport,Jammu Airport,32.688849,74.838152,996.0,AS,IN,IN-JK,Jammu,yes,VIJU,IXJ,,,https://en.wikipedia.org/wiki/Jammu_Airport,Satwari Airport,India
327453,VIKG,medium_airport,Kishangarh Airport Ajmer,26.591007,74.812956,,AS,IN,IN-RJ,Ajmer (Kishangarh),yes,VIKG,KQH,,,https://en.wikipedia.org/wiki/Kishangarh_Airport,,India
26567,VIKO,medium_airport,Kota Airport,25.160200119,75.84559631350001,896.0,AS,IN,IN-RJ,Kota,no,VIKO,KTU,,,https://en.wikipedia.org/wiki/Kota_Airport,,India
26568,VILD,medium_airport,Ludhiana Airport,30.854700088500977,75.95259857177734,834.0,AS,IN,IN-PB,,no,VILD,LUH,,,https://en.wikipedia.org/wiki/Sahnewal_Airport,,India
26569,VILH,medium_airport,Leh Kushok Bakula Rimpochee Airport,34.135899,77.546501,10682.0,AS,IN,IN-LA,Leh,yes,VILH,IXL,,http://airportsindia.org.in/allAirports/leh_generalinfo.jsp,https://en.wikipedia.org/wiki/Leh_Kushok_Bakula_Rimpochee_Airport,Leh Air Force Station,India
26570,VILK,medium_airport,Chaudhary Charan Singh International Airport,26.7605991364,80.8892974854,410.0,AS,IN,IN-UP,Lucknow,yes,VILK,LKO,,http://aai.aero/allAirports/lucknow_generalinfo.jsp,https://en.wikipedia.org/wiki/Amausi_Airport,Amausi International Airport,India
26571,VIPK,medium_airport,Pathankot Airport,32.233611,75.634444,1017.0,AS,IN,IN-PB,Pathankot,yes,VIPK,IXP,,,https://en.wikipedia.org/wiki/Pathankot_Airport,,India
26573,VIPT,medium_airport,Pantnagar Airport,29.0334,79.473701,769.0,AS,IN,IN-UP,Pantnagar,yes,VIPT,PGH,,,https://en.wikipedia.org/wiki/Pantnagar_Airport,Panthnagar,India
26575,VISA,medium_airport,Sirsa Air Force Station,29.5606,75.006104,650.0,AS,IN,IN-HR,,no,VISX,,,,https://en.wikipedia.org/wiki/Sirsa_Air_Force_Station,,India
26578,VISR,medium_airport,Sheikh ul Alam International Airport,33.987099,74.7742,5429.0,AS,IN,IN-JK,Srinagar,yes,VISR,SXR,,,https://en.wikipedia.org/wiki/Srinagar_Airport,Srinagar Air Force Station,India
26581,VIUX,medium_airport,Udhampur Air Force Station,32.902152,75.155709,2066.0,AS,IN,IN-JK,Udhampur,no,VIUX,,,,,,India
26583,VLLB,medium_airport,Luang Phabang International Airport,19.897300720214844,102.16100311279295,955.0,AS,LA,LA-LP,Luang Phabang,yes,VLLB,LPQ,,,https://en.wikipedia.org/wiki/Luang_Prabang_International_Airport,,Lao People's Democratic Republic
26584,VLPS,medium_airport,Pakse International Airport,15.132100105285645,105.78099822998048,351.0,AS,LA,LA-CH,Pakse,yes,VLPS,PKZ,,,https://en.wikipedia.org/wiki/Pakse_Airport,,Lao People's Democratic Republic
26586,VLSK,medium_airport,Savannakhet Airport,16.55660057067871,104.76000213623048,509.0,AS,LA,LA-SV,,no,VLSK,ZVK,,,https://en.wikipedia.org/wiki/Savannakhet_Airport,,Lao People's Democratic Republic
26587,VLSN,medium_airport,Sam Neua Airport,20.418399810791016,104.06700134277344,3281.0,AS,LA,LA-HO,,no,VLSN,NEU,,,,,Lao People's Democratic Republic
26588,VLVT,medium_airport,Wattay International Airport,17.988300323500003,102.56300354,564.0,AS,LA,LA-VT,Vientiane,yes,VLVT,VTE,,http://www.vientianeairport.com/,https://en.wikipedia.org/wiki/Wattay_International_Airport,,Lao People's Democratic Republic
41567,VMI,medium_airport,Aeropuerto Nacional Dr. Juan Plate,-22.159371,-57.942395,280.0,SA,PY,PY-1,Puerto Vallemi,no,SGVM,VMI,,,https://en.wikipedia.org/wiki/Dr._Juan_Plate_Airport,,Paraguay
26589,VMMC,large_airport,Macau International Airport,22.149599,113.592003,20.0,AS,MO,MO-CAR,Nossa Senhora do Carmo,yes,VMMC,MFM,,http://www.macau-airport.gov.mo/en/index.php,https://en.wikipedia.org/wiki/Macau_International_Airport,澳門國際機場,Macao
35144,VN-0001,medium_airport,Dong Hoi Airport,17.515,106.590556,59.0,AS,VN,VN-NC,Dong Hoi,yes,VVDH,VDH,,,https://en.wikipedia.org/wiki/Dong_Hoi_Airport,,Viet Nam
26593,VNBW,medium_airport,Gautam Buddha International Airport,27.505328,83.412594,358.0,AS,NP,NP-P5,Siddharthanagar (Bhairahawa),yes,VNBW,BWA,,,https://en.wikipedia.org/wiki/Gautam_Buddha_Airport,Bhairahawa Airport,Nepal
26595,VNJP,medium_airport,Janakpur Airport,26.708799,85.922401,256.0,AS,NP,NP-P2,Janakpur,yes,VNJP,JKR,,,https://en.wikipedia.org/wiki/Janakpur_Airport,,Nepal
26596,VNKT,large_airport,Tribhuvan International Airport,27.6966,85.3591,4390.0,AS,NP,NP-P3,Kathmandu,yes,VNKT,KTM,,http://www.tiairport.com.np/index.php,https://en.wikipedia.org/wiki/Tribhuvan_International_Airport,gaucharan,Nepal
26597,VNNG,medium_airport,Nepalgunj Airport,28.1036,81.667,540.0,AS,NP,NP-P5,Nepalgunj,yes,VNNG,KEP,,,https://en.wikipedia.org/wiki/Nepalgunj_Airport,,Nepal
26598,VNPK,medium_airport,Pokhara Airport,28.200621,83.981203,2712.0,AS,NP,NP-P4,Pokhara,yes,VNPK,,,,https://en.wikipedia.org/wiki/Pokhara_Airport,PKR,Nepal
308293,VNTJ,medium_airport,Taplejung Airport,27.3509,87.69525,7990.0,AS,NP,NP-P1,Taplejung,yes,VNTJ,TPJ,,,https://en.wikipedia.org/wiki/Taplejung_Airport,Suketar Airport,Nepal
26600,VNVT,medium_airport,Biratnagar Airport,26.48150062561035,87.26399993896484,236.0,AS,NP,NP-P1,Biratnagar,yes,VNVT,BIR,,,https://en.wikipedia.org/wiki/Biratnagar_Airport,,Nepal
3341,VO55,medium_airport,Murod Kond Airport,18.411501,76.464699,2136.0,AS,IN,IN-MM,Latur,yes,VALT,LTU,,,https://en.wikipedia.org/wiki/Latur_Airport,,India
3343,VO94,medium_airport,Campbell Bay Airport / INS Baaz,7.01304,93.922798,16.0,AS,IN,IN-AN,Campbell Bay,no,VOBX,,,,,VO94,India
26602,VOAT,medium_airport,Agatti Airport,10.8237,72.176003,14.0,AS,IN,IN-LD,Agatti,yes,VOAT,AGX,,,https://en.wikipedia.org/wiki/Agatti_Aerodrome,,India
26603,VOBG,medium_airport,HAL Airport,12.95,77.668198,2912.0,AS,IN,IN-KA,Bangalore,no,VOBG,,,,https://en.wikipedia.org/wiki/HAL_Bangalore_International_Airport,"Bengaluru, Hindustan Airport, HAL Airport, Hindustan Aeronautics",India
26604,VOBI,medium_airport,Bellary Airport,15.162799835205078,76.88279724121094,30.0,AS,IN,IN-KA,Bellary,no,VOBI,BEP,,,https://en.wikipedia.org/wiki/Bellary_Airport,"Jindal Vijayanagar, Vijaynagar",India
35145,VOBL,large_airport,Kempegowda International Airport,13.1979,77.706299,3000.0,AS,IN,IN-KA,Bangalore,yes,VOBL,BLR,,http://www.bengaluruairport.com/home/home.jspx,https://en.wikipedia.org/wiki/Kempegowda_International_Airport,,India
